Temperature,Humidity,Precipitation,WindSpeed,WindDirection,Date,Station,wind_u,wind_v
4.2,85,15.4,26.2,4,2015-02-05,MUSKIZ,26.136178116807393,1.8276196120960828
3.8,85,15.4,26.2,4,2015-02-05,SANTURCE,26.136178116807393,1.8276196120960828
3.8,85,15.4,26.2,4,2015-02-05,Santurtzi,26.136178116807393,1.8276196120960828
2.3,85,13.5,18.0,9,2015-02-06,ALGORTA_BBIZI2,17.77839013071248,2.815820370724156
2.7,85,13.5,18.0,9,2015-02-06,BARAKALDO,17.77839013071248,2.815820370724156
1.4,88,13.5,18.0,9,2015-02-06,BASAURI,17.77839013071248,2.815820370724156
2.8,85,13.5,18.0,9,2015-02-06,ERANDIO,17.77839013071248,2.815820370724156
2.8,83,13.5,18.0,9,2015-02-06,MAZARREDO,17.77839013071248,2.815820370724156
2.5,87,13.5,18.0,9,2015-02-06,MUSKIZ,17.77839013071248,2.815820370724156
2.1,85,13.5,18.0,9,2015-02-06,SANTURCE,17.77839013071248,2.815820370724156
2.1,85,13.5,18.0,9,2015-02-06,Santurtzi,17.77839013071248,2.815820370724156
3.2,79,4.1,13.3,28,2015-02-07,ALGORTA_BBIZI2,11.74320298502373,6.243971785052348
3.5,79,4.1,13.3,28,2015-02-07,BARAKALDO,11.74320298502373,6.243971785052348
2.6,84,4.1,13.3,28,2015-02-07,BASAURI,11.74320298502373,6.243971785052348
3.6,79,4.1,13.3,28,2015-02-07,ERANDIO,11.74320298502373,6.243971785052348
3.5,77,4.1,13.3,28,2015-02-07,MAZARREDO,11.74320298502373,6.243971785052348
3.3,81,4.1,13.3,28,2015-02-07,MUSKIZ,11.74320298502373,6.243971785052348
3.0,79,4.1,13.3,28,2015-02-07,SANTURCE,11.74320298502373,6.243971785052348
3.0,79,4.1,13.3,28,2015-02-07,Santurtzi,11.74320298502373,6.243971785052348
4.3,78,1.7,18.9,12,2015-02-08,ALGORTA_BBIZI2,18.486989653868925,3.9295309564556513
4.6,78,1.7,18.9,12,2015-02-08,BARAKALDO,18.486989653868925,3.9295309564556513
3.4,84,1.7,18.9,12,2015-02-08,BASAURI,18.486989653868925,3.9295309564556513
4.7,78,1.7,18.9,12,2015-02-08,ERANDIO,18.486989653868925,3.9295309564556513
4.7,77,1.7,18.9,12,2015-02-08,MAZARREDO,18.486989653868925,3.9295309564556513
4.5,80,1.7,18.9,12,2015-02-08,MUSKIZ,18.486989653868925,3.9295309564556513
4.1,78,1.7,18.9,12,2015-02-08,SANTURCE,18.486989653868925,3.9295309564556513
4.1,78,1.7,18.9,12,2015-02-08,Santurtzi,18.486989653868925,3.9295309564556513
5.2,72,0.0,21.4,56,2015-02-09,ALGORTA_BBIZI2,11.96672813427398,17.741404052677893
5.5,72,0.0,21.4,56,2015-02-09,BARAKALDO,11.96672813427398,17.741404052677893
3.7,80,0.0,21.4,56,2015-02-09,BASAURI,11.96672813427398,17.741404052677893
5.7,72,0.0,21.4,56,2015-02-09,ERANDIO,11.96672813427398,17.741404052677893
5.6,71,0.0,21.4,56,2015-02-09,MAZARREDO,11.96672813427398,17.741404052677893
5.5,73,0.0,21.4,56,2015-02-09,MUSKIZ,11.96672813427398,17.741404052677893
5.0,72,0.0,21.4,56,2015-02-09,SANTURCE,11.96672813427398,17.741404052677893
5.0,72,0.0,21.4,56,2015-02-09,Santurtzi,11.96672813427398,17.741404052677893
5.7,77,0.0,12.0,158,2015-02-10,ALGORTA_BBIZI2,-11.126206254801447,4.495279120990947
6.0,77,0.0,12.0,158,2015-02-10,BARAKALDO,-11.126206254801447,4.495279120990947
2.4,81,0.0,12.0,158,2015-02-10,BASAURI,-11.126206254801447,4.495279120990947
6.1,77,0.0,12.0,158,2015-02-10,ERANDIO,-11.126206254801447,4.495279120990947
6.3,76,0.0,12.0,158,2015-02-10,MAZARREDO,-11.126206254801447,4.495279120990947
5.4,78,0.0,12.0,158,2015-02-10,MUSKIZ,-11.126206254801447,4.495279120990947
5.5,77,0.0,12.0,158,2015-02-10,SANTURCE,-11.126206254801447,4.495279120990947
5.5,77,0.0,12.0,158,2015-02-10,Santurtzi,-11.126206254801447,4.495279120990947
7.4,72,0.0,15.5,180,2015-02-11,ALGORTA_BBIZI2,-15.5,1.8982025386783976e-15
7.8,72,0.0,15.5,180,2015-02-11,BARAKALDO,-15.5,1.8982025386783976e-15
6.4,74,0.0,15.5,180,2015-02-11,BASAURI,-15.5,1.8982025386783976e-15
7.9,72,0.0,15.5,180,2015-02-11,ERANDIO,-15.5,1.8982025386783976e-15
7.9,72,0.0,15.5,180,2015-02-11,MAZARREDO,-15.5,1.8982025386783976e-15
7.4,71,0.0,15.5,180,2015-02-11,MUSKIZ,-15.5,1.8982025386783976e-15
7.2,72,0.0,15.5,180,2015-02-11,SANTURCE,-15.5,1.8982025386783976e-15
7.2,72,0.0,15.5,180,2015-02-11,Santurtzi,-15.5,1.8982025386783976e-15
8.5,72,0.0,14.9,191,2015-02-12,ALGORTA_BBIZI2,-14.626245033370193,-2.8430540311105164
8.8,72,0.0,14.9,191,2015-02-12,BARAKALDO,-14.626245033370193,-2.8430540311105164
8.1,74,0.0,14.9,191,2015-02-12,BASAURI,-14.626245033370193,-2.8430540311105164
9.0,72,0.0,14.9,191,2015-02-12,ERANDIO,-14.626245033370193,-2.8430540311105164
9.1,72,0.0,14.9,191,2015-02-12,MAZARREDO,-14.626245033370193,-2.8430540311105164
8.3,73,0.0,14.9,191,2015-02-12,MUSKIZ,-14.626245033370193,-2.8430540311105164
8.3,72,0.0,14.9,191,2015-02-12,SANTURCE,-14.626245033370193,-2.8430540311105164
8.3,72,0.0,14.9,191,2015-02-12,Santurtzi,-14.626245033370193,-2.8430540311105164
8.9,75,4.1,24.6,211,2015-02-13,ALGORTA_BBIZI2,-21.086315597271966,-12.669936642787333
9.2,75,4.1,24.6,211,2015-02-13,BARAKALDO,-21.086315597271966,-12.669936642787333
8.7,75,4.1,24.6,211,2015-02-13,BASAURI,-21.086315597271966,-12.669936642787333
9.4,75,4.1,24.6,211,2015-02-13,ERANDIO,-21.086315597271966,-12.669936642787333
9.5,74,4.1,24.6,211,2015-02-13,MAZARREDO,-21.086315597271966,-12.669936642787333
8.8,76,4.1,24.6,211,2015-02-13,MUSKIZ,-21.086315597271966,-12.669936642787333
8.7,75,4.1,24.6,211,2015-02-13,SANTURCE,-21.086315597271966,-12.669936642787333
8.7,75,4.1,24.6,211,2015-02-13,Santurtzi,-21.086315597271966,-12.669936642787333
9.0,84,10.6,17.4,219,2015-02-14,ALGORTA_BBIZI2,-13.522339729351291,-10.950174804267174
9.3,84,10.6,17.4,219,2015-02-14,BARAKALDO,-13.522339729351291,-10.950174804267174
8.8,86,10.6,17.4,219,2015-02-14,BASAURI,-13.522339729351291,-10.950174804267174
9.4,84,10.6,17.4,219,2015-02-14,ERANDIO,-13.522339729351291,-10.950174804267174
9.5,83,10.6,17.4,219,2015-02-14,MAZARREDO,-13.522339729351291,-10.950174804267174
9.0,84,10.6,17.4,219,2015-02-14,MUSKIZ,-13.522339729351291,-10.950174804267174
8.8,84,10.6,17.4,219,2015-02-14,SANTURCE,-13.522339729351291,-10.950174804267174
8.8,84,10.6,17.4,219,2015-02-14,Santurtzi,-13.522339729351291,-10.950174804267174
9.9,88,12.0,13.9,287,2015-02-15,ALGORTA_BBIZI2,4.06396669564604,-13.292636107886192
10.2,88,12.0,13.9,287,2015-02-15,BARAKALDO,4.06396669564604,-13.292636107886192
9.9,92,12.0,13.9,287,2015-02-15,BASAURI,4.06396669564604,-13.292636107886192
10.3,88,12.0,13.9,287,2015-02-15,ERANDIO,4.06396669564604,-13.292636107886192
10.3,88,12.0,13.9,287,2015-02-15,MAZARREDO,4.06396669564604,-13.292636107886192
10.1,90,12.0,13.9,287,2015-02-15,MUSKIZ,4.06396669564604,-13.292636107886192
9.7,88,12.0,13.9,287,2015-02-15,SANTURCE,4.06396669564604,-13.292636107886192
9.7,88,12.0,13.9,287,2015-02-15,Santurtzi,4.06396669564604,-13.292636107886192
9.2,89,11.1,30.2,289,2015-02-16,ALGORTA_BBIZI2,9.83215826460612,-28.55466098309937
9.5,89,11.1,30.2,289,2015-02-16,BARAKALDO,9.83215826460612,-28.55466098309937
9.1,91,11.1,30.2,289,2015-02-16,BASAURI,9.83215826460612,-28.55466098309937
9.6,89,11.1,30.2,289,2015-02-16,ERANDIO,9.83215826460612,-28.55466098309937
9.6,89,11.1,30.2,289,2015-02-16,MAZARREDO,9.83215826460612,-28.55466098309937
9.5,89,11.1,30.2,289,2015-02-16,MUSKIZ,9.83215826460612,-28.55466098309937
9.0,89,11.1,30.2,289,2015-02-16,SANTURCE,9.83215826460612,-28.55466098309937
9.0,89,11.1,30.2,289,2015-02-16,Santurtzi,9.83215826460612,-28.55466098309937
7.9,83,11.9,27.0,355,2015-02-17,ALGORTA_BBIZI2,26.89725684847713,-2.3532050541867746
8.2,83,11.9,27.0,355,2015-02-17,BARAKALDO,26.89725684847713,-2.3532050541867746
7.5,89,11.9,27.0,355,2015-02-17,BASAURI,26.89725684847713,-2.3532050541867746
8.3,83,11.9,27.0,355,2015-02-17,ERANDIO,26.89725684847713,-2.3532050541867746
8.3,83,11.9,27.0,355,2015-02-17,MAZARREDO,26.89725684847713,-2.3532050541867746
8.0,84,11.9,27.0,355,2015-02-17,MUSKIZ,26.89725684847713,-2.3532050541867746
7.7,83,11.9,27.0,355,2015-02-17,SANTURCE,26.89725684847713,-2.3532050541867746
7.7,83,11.9,27.0,355,2015-02-17,Santurtzi,26.89725684847713,-2.3532050541867746
7.2,74,0.9,13.5,35,2015-02-18,ALGORTA_BBIZI2,11.05855259790139,7.743281890739121
7.5,74,0.9,13.5,35,2015-02-18,BARAKALDO,11.05855259790139,7.743281890739121
6.9,79,0.9,13.5,35,2015-02-18,BASAURI,11.05855259790139,7.743281890739121
7.6,74,0.9,13.5,35,2015-02-18,ERANDIO,11.05855259790139,7.743281890739121
7.5,73,0.9,13.5,35,2015-02-18,MAZARREDO,11.05855259790139,7.743281890739121
7.2,75,0.9,13.5,35,2015-02-18,MUSKIZ,11.05855259790139,7.743281890739121
7.0,74,0.9,13.5,35,2015-02-18,SANTURCE,11.05855259790139,7.743281890739121
7.0,74,0.9,13.5,35,2015-02-18,Santurtzi,11.05855259790139,7.743281890739121
7.7,77,0.0,14.4,187,2015-02-19,ALGORTA_BBIZI2,-14.29266458363504,-1.7549185450341214
8.1,77,0.0,14.4,187,2015-02-19,BARAKALDO,-14.29266458363504,-1.7549185450341214
7.3,79,0.0,14.4,187,2015-02-19,BASAURI,-14.29266458363504,-1.7549185450341214
8.2,77,0.0,14.4,187,2015-02-19,ERANDIO,-14.29266458363504,-1.7549185450341214
8.3,76,0.0,14.4,187,2015-02-19,MAZARREDO,-14.29266458363504,-1.7549185450341214
7.8,78,0.0,14.4,187,2015-02-19,MUSKIZ,-14.29266458363504,-1.7549185450341214
7.6,77,0.0,14.4,187,2015-02-19,SANTURCE,-14.29266458363504,-1.7549185450341214
7.6,77,0.0,14.4,187,2015-02-19,Santurtzi,-14.29266458363504,-1.7549185450341214
8.7,78,4.2,19.5,197,2015-02-20,ALGORTA_BBIZI2,-18.64794274127919,-5.701248242093367
9.0,78,4.2,19.5,197,2015-02-20,BARAKALDO,-18.64794274127919,-5.701248242093367
8.1,79,4.2,19.5,197,2015-02-20,BASAURI,-18.64794274127919,-5.701248242093367
9.1,78,4.2,19.5,197,2015-02-20,ERANDIO,-18.64794274127919,-5.701248242093367
9.1,77,4.2,19.5,197,2015-02-20,MAZARREDO,-18.64794274127919,-5.701248242093367
8.7,79,4.2,19.5,197,2015-02-20,MUSKIZ,-18.64794274127919,-5.701248242093367
8.5,78,4.2,19.5,197,2015-02-20,SANTURCE,-18.64794274127919,-5.701248242093367
8.5,78,4.2,19.5,197,2015-02-20,Santurtzi,-18.64794274127919,-5.701248242093367
7.9,86,22.8,29.8,301,2015-02-21,ALGORTA_BBIZI2,15.348134632319614,-25.54358556092295
8.2,86,22.8,29.8,301,2015-02-21,BARAKALDO,15.348134632319614,-25.54358556092295
7.7,90,22.8,29.8,301,2015-02-21,BASAURI,15.348134632319614,-25.54358556092295
8.4,86,22.8,29.8,301,2015-02-21,ERANDIO,15.348134632319614,-25.54358556092295
8.3,86,22.8,29.8,301,2015-02-21,MAZARREDO,15.348134632319614,-25.54358556092295
8.0,87,22.8,29.8,301,2015-02-21,MUSKIZ,15.348134632319614,-25.54358556092295
7.7,86,22.8,29.8,301,2015-02-21,SANTURCE,15.348134632319614,-25.54358556092295
7.7,86,22.8,29.8,301,2015-02-21,Santurtzi,15.348134632319614,-25.54358556092295
8.3,84,12.9,25.8,316,2015-02-22,ALGORTA_BBIZI2,18.558966848737192,-17.92218595784214
8.7,84,12.9,25.8,316,2015-02-22,BARAKALDO,18.558966848737192,-17.92218595784214
8.1,88,12.9,25.8,316,2015-02-22,BASAURI,18.558966848737192,-17.92218595784214
8.8,84,12.9,25.8,316,2015-02-22,ERANDIO,18.558966848737192,-17.92218595784214
8.7,84,12.9,25.8,316,2015-02-22,MAZARREDO,18.558966848737192,-17.92218595784214
8.5,86,12.9,25.8,316,2015-02-22,MUSKIZ,18.558966848737192,-17.92218595784214
8.1,84,12.9,25.8,316,2015-02-22,SANTURCE,18.558966848737192,-17.92218595784214
8.1,84,12.9,25.8,316,2015-02-22,Santurtzi,18.558966848737192,-17.92218595784214
9.8,86,9.2,29.5,270,2015-02-23,ALGORTA_BBIZI2,-5.4190620862270374e-15,-29.5
10.1,86,9.2,29.5,270,2015-02-23,BARAKALDO,-5.4190620862270374e-15,-29.5
9.7,88,9.2,29.5,270,2015-02-23,BASAURI,-5.4190620862270374e-15,-29.5
10.2,86,9.2,29.5,270,2015-02-23,ERANDIO,-5.4190620862270374e-15,-29.5
10.2,85,9.2,29.5,270,2015-02-23,MAZARREDO,-5.4190620862270374e-15,-29.5
9.9,86,9.2,29.5,270,2015-02-23,MUSKIZ,-5.4190620862270374e-15,-29.5
9.6,86,9.2,29.5,270,2015-02-23,SANTURCE,-5.4190620862270374e-15,-29.5
9.6,86,9.2,29.5,270,2015-02-23,Santurtzi,-5.4190620862270374e-15,-29.5
7.0,84,14.4,32.0,289,2015-02-24,ALGORTA_BBIZI2,10.418180942629002,-30.256594419178143
7.3,84,14.4,32.0,289,2015-02-24,BARAKALDO,10.418180942629002,-30.256594419178143
6.9,86,14.4,32.0,289,2015-02-24,BASAURI,10.418180942629002,-30.256594419178143
7.4,84,14.4,32.0,289,2015-02-24,ERANDIO,10.418180942629002,-30.256594419178143
7.4,84,14.4,32.0,289,2015-02-24,MAZARREDO,10.418180942629002,-30.256594419178143
7.2,84,14.4,32.0,289,2015-02-24,MUSKIZ,10.418180942629002,-30.256594419178143
6.8,84,14.4,32.0,289,2015-02-24,SANTURCE,10.418180942629002,-30.256594419178143
6.8,84,14.4,32.0,289,2015-02-24,Santurtzi,10.418180942629002,-30.256594419178143
9.4,93,25.7,33.3,296,2015-02-25,ALGORTA_BBIZI2,14.597759188076276,-29.92984174176226
9.8,93,25.7,33.3,296,2015-02-25,BARAKALDO,14.597759188076276,-29.92984174176226
9.4,94,25.7,33.3,296,2015-02-25,BASAURI,14.597759188076276,-29.92984174176226
9.9,93,25.7,33.3,296,2015-02-25,ERANDIO,14.597759188076276,-29.92984174176226
9.8,93,25.7,33.3,296,2015-02-25,MAZARREDO,14.597759188076276,-29.92984174176226
9.6,93,25.7,33.3,296,2015-02-25,MUSKIZ,14.597759188076276,-29.92984174176226
9.2,93,25.7,33.3,296,2015-02-25,SANTURCE,14.597759188076276,-29.92984174176226
9.2,93,25.7,33.3,296,2015-02-25,Santurtzi,14.597759188076276,-29.92984174176226
11.0,92,17.4,25.1,297,2015-02-26,ALGORTA_BBIZI2,11.39516154346262,-22.36426375712804
11.3,92,17.4,25.1,297,2015-02-26,BARAKALDO,11.39516154346262,-22.36426375712804
11.1,92,17.4,25.1,297,2015-02-26,BASAURI,11.39516154346262,-22.36426375712804
11.4,92,17.4,25.1,297,2015-02-26,ERANDIO,11.39516154346262,-22.36426375712804
11.3,92,17.4,25.1,297,2015-02-26,MAZARREDO,11.39516154346262,-22.36426375712804
11.3,91,17.4,25.1,297,2015-02-26,MUSKIZ,11.39516154346262,-22.36426375712804
10.8,92,17.4,25.1,297,2015-02-26,SANTURCE,11.39516154346262,-22.36426375712804
10.8,92,17.4,25.1,297,2015-02-26,Santurtzi,11.39516154346262,-22.36426375712804
8.4,80,10.4,26.7,331,2015-02-27,ALGORTA_BBIZI2,23.35234618062187,-12.944416860577194
8.7,80,10.4,26.7,331,2015-02-27,BARAKALDO,23.35234618062187,-12.944416860577194
8.2,84,10.4,26.7,331,2015-02-27,BASAURI,23.35234618062187,-12.944416860577194
8.8,80,10.4,26.7,331,2015-02-27,ERANDIO,23.35234618062187,-12.944416860577194
8.8,79,10.4,26.7,331,2015-02-27,MAZARREDO,23.35234618062187,-12.944416860577194
8.6,80,10.4,26.7,331,2015-02-27,MUSKIZ,23.35234618062187,-12.944416860577194
8.2,80,10.4,26.7,331,2015-02-27,SANTURCE,23.35234618062187,-12.944416860577194
8.2,80,10.4,26.7,331,2015-02-27,Santurtzi,23.35234618062187,-12.944416860577194
9.7,84,7.3,13.1,231,2015-02-28,ALGORTA_BBIZI2,-8.244097122752875,-10.180612095086314
10.0,84,7.3,13.1,231,2015-02-28,BARAKALDO,-8.244097122752875,-10.180612095086314
9.2,87,7.3,13.1,231,2015-02-28,BASAURI,-8.244097122752875,-10.180612095086314
10.1,84,7.3,13.1,231,2015-02-28,ERANDIO,-8.244097122752875,-10.180612095086314
10.1,82,7.3,13.1,231,2015-02-28,MAZARREDO,-8.244097122752875,-10.180612095086314
10.0,84,7.3,13.1,231,2015-02-28,MUSKIZ,-8.244097122752875,-10.180612095086314
9.5,84,7.3,13.1,231,2015-02-28,SANTURCE,-8.244097122752875,-10.180612095086314
9.5,84,7.3,13.1,231,2015-02-28,Santurtzi,-8.244097122752875,-10.180612095086314
13.4,84,2.9,13.3,207,2015-03-01,ALGORTA_BBIZI2,-11.850386771705294,-6.03807364653597
13.7,84,2.9,13.3,207,2015-03-01,BARAKALDO,-11.850386771705294,-6.03807364653597
13.8,83,2.9,13.3,207,2015-03-01,BASAURI,-11.850386771705294,-6.03807364653597
13.8,84,2.9,13.3,207,2015-03-01,ERANDIO,-11.850386771705294,-6.03807364653597
13.7,83,2.9,13.3,207,2015-03-01,MAZARREDO,-11.850386771705294,-6.03807364653597
13.7,84,2.9,13.3,207,2015-03-01,MUSKIZ,-11.850386771705294,-6.03807364653597
13.2,84,2.9,13.3,207,2015-03-01,SANTURCE,-11.850386771705294,-6.03807364653597
13.2,84,2.9,13.3,207,2015-03-01,Santurtzi,-11.850386771705294,-6.03807364653597
12.1,92,8.4,10.7,295,2015-03-02,ALGORTA_BBIZI2,4.522015400625485,-9.697493321292152
12.4,92,8.4,10.7,295,2015-03-02,BARAKALDO,4.522015400625485,-9.697493321292152
12.4,92,8.4,10.7,295,2015-03-02,BASAURI,4.522015400625485,-9.697493321292152
12.5,92,8.4,10.7,295,2015-03-02,ERANDIO,4.522015400625485,-9.697493321292152
12.4,92,8.4,10.7,295,2015-03-02,MAZARREDO,4.522015400625485,-9.697493321292152
12.5,92,8.4,10.7,295,2015-03-02,MUSKIZ,4.522015400625485,-9.697493321292152
11.9,92,8.4,10.7,295,2015-03-02,SANTURCE,4.522015400625485,-9.697493321292152
11.9,92,8.4,10.7,295,2015-03-02,Santurtzi,4.522015400625485,-9.697493321292152
10.7,92,7.3,12.2,49,2015-03-03,ALGORTA_BBIZI2,8.003920153684188,9.207456878717817
11.1,92,7.3,12.2,49,2015-03-03,BARAKALDO,8.003920153684188,9.207456878717817
11.1,93,7.3,12.2,49,2015-03-03,BASAURI,8.003920153684188,9.207456878717817
11.2,92,7.3,12.2,49,2015-03-03,ERANDIO,8.003920153684188,9.207456878717817
11.1,92,7.3,12.2,49,2015-03-03,MAZARREDO,8.003920153684188,9.207456878717817
11.2,92,7.3,12.2,49,2015-03-03,MUSKIZ,8.003920153684188,9.207456878717817
10.5,92,7.3,12.2,49,2015-03-03,SANTURCE,8.003920153684188,9.207456878717817
10.5,92,7.3,12.2,49,2015-03-03,Santurtzi,8.003920153684188,9.207456878717817
8.5,83,9.8,21.6,343,2015-03-04,ALGORTA_BBIZI2,20.656182728801564,-6.3152288220111235
8.8,83,9.8,21.6,343,2015-03-04,BARAKALDO,20.656182728801564,-6.3152288220111235
8.3,87,9.8,21.6,343,2015-03-04,BASAURI,20.656182728801564,-6.3152288220111235
8.9,83,9.8,21.6,343,2015-03-04,ERANDIO,20.656182728801564,-6.3152288220111235
8.8,82,9.8,21.6,343,2015-03-04,MAZARREDO,20.656182728801564,-6.3152288220111235
8.7,83,9.8,21.6,343,2015-03-04,MUSKIZ,20.656182728801564,-6.3152288220111235
8.3,83,9.8,21.6,343,2015-03-04,SANTURCE,20.656182728801564,-6.3152288220111235
8.3,83,9.8,21.6,343,2015-03-04,Santurtzi,20.656182728801564,-6.3152288220111235
7.8,66,0.3,17.3,38,2015-03-05,ALGORTA_BBIZI2,13.632586037396289,10.650943523133888
8.1,66,0.3,17.3,38,2015-03-05,BARAKALDO,13.632586037396289,10.650943523133888
7.4,70,0.3,17.3,38,2015-03-05,BASAURI,13.632586037396289,10.650943523133888
8.2,66,0.3,17.3,38,2015-03-05,ERANDIO,13.632586037396289,10.650943523133888
8.1,66,0.3,17.3,38,2015-03-05,MAZARREDO,13.632586037396289,10.650943523133888
8.0,67,0.3,17.3,38,2015-03-05,MUSKIZ,13.632586037396289,10.650943523133888
7.6,66,0.3,17.3,38,2015-03-05,SANTURCE,13.632586037396289,10.650943523133888
7.6,66,0.3,17.3,38,2015-03-05,Santurtzi,13.632586037396289,10.650943523133888
9.2,69,0.0,13.0,93,2015-03-06,ALGORTA_BBIZI2,-0.6803674311582699,12.98218395180946
9.5,69,0.0,13.0,93,2015-03-06,BARAKALDO,-0.6803674311582699,12.98218395180946
8.0,74,0.0,13.0,93,2015-03-06,BASAURI,-0.6803674311582699,12.98218395180946
9.6,69,0.0,13.0,93,2015-03-06,ERANDIO,-0.6803674311582699,12.98218395180946
9.6,68,0.0,13.0,93,2015-03-06,MAZARREDO,-0.6803674311582699,12.98218395180946
9.5,70,0.0,13.0,93,2015-03-06,MUSKIZ,-0.6803674311582699,12.98218395180946
9.0,69,0.0,13.0,93,2015-03-06,SANTURCE,-0.6803674311582699,12.98218395180946
9.0,69,0.0,13.0,93,2015-03-06,Santurtzi,-0.6803674311582699,12.98218395180946
11.3,78,0.0,12.7,188,2015-03-07,ALGORTA_BBIZI2,-12.576404473017941,-1.767498382192832
11.6,78,0.0,12.7,188,2015-03-07,BARAKALDO,-12.576404473017941,-1.767498382192832
11.1,76,0.0,12.7,188,2015-03-07,BASAURI,-12.576404473017941,-1.767498382192832
11.7,78,0.0,12.7,188,2015-03-07,ERANDIO,-12.576404473017941,-1.767498382192832
11.7,78,0.0,12.7,188,2015-03-07,MAZARREDO,-12.576404473017941,-1.767498382192832
11.5,77,0.0,12.7,188,2015-03-07,MUSKIZ,-12.576404473017941,-1.767498382192832
11.1,77,0.0,12.7,188,2015-03-07,SANTURCE,-12.576404473017941,-1.767498382192832
11.1,77,0.0,12.7,188,2015-03-07,Santurtzi,-12.576404473017941,-1.767498382192832
10.8,79,0.0,12.4,298,2015-03-08,ALGORTA_BBIZI2,5.821447378545042,-10.948550151450696
11.1,79,0.0,12.4,298,2015-03-08,BARAKALDO,5.821447378545042,-10.948550151450696
10.8,74,0.0,12.4,298,2015-03-08,BASAURI,5.821447378545042,-10.948550151450696
11.3,79,0.0,12.4,298,2015-03-08,ERANDIO,5.821447378545042,-10.948550151450696
11.2,79,0.0,12.4,298,2015-03-08,MAZARREDO,5.821447378545042,-10.948550151450696
11.0,78,0.0,12.4,298,2015-03-08,MUSKIZ,5.821447378545042,-10.948550151450696
10.6,79,0.0,12.4,298,2015-03-08,SANTURCE,5.821447378545042,-10.948550151450696
10.6,79,0.0,12.4,298,2015-03-08,Santurtzi,5.821447378545042,-10.948550151450696
9.9,82,0.0,9.8,117,2015-03-09,ALGORTA_BBIZI2,-4.4491068974475585,8.731863937046006
10.2,82,0.0,9.8,117,2015-03-09,BARAKALDO,-4.4491068974475585,8.731863937046006
9.7,78,0.0,9.8,117,2015-03-09,BASAURI,-4.4491068974475585,8.731863937046006
10.3,82,0.0,9.8,117,2015-03-09,ERANDIO,-4.4491068974475585,8.731863937046006
10.0,82,0.0,9.8,117,2015-03-09,MAZARREDO,-4.4491068974475585,8.731863937046006
10.4,81,0.0,9.8,117,2015-03-09,MUSKIZ,-4.4491068974475585,8.731863937046006
9.7,82,0.0,9.8,117,2015-03-09,SANTURCE,-4.4491068974475585,8.731863937046006
9.7,82,0.0,9.8,117,2015-03-09,Santurtzi,-4.4491068974475585,8.731863937046006
10.4,86,0.0,10.5,80,2015-03-10,ALGORTA_BBIZI2,1.8233058655027694,10.340481406628184
10.7,86,0.0,10.5,80,2015-03-10,BARAKALDO,1.8233058655027694,10.340481406628184
10.4,83,0.0,10.5,80,2015-03-10,BASAURI,1.8233058655027694,10.340481406628184
10.9,86,0.0,10.5,80,2015-03-10,ERANDIO,1.8233058655027694,10.340481406628184
10.7,86,0.0,10.5,80,2015-03-10,MAZARREDO,1.8233058655027694,10.340481406628184
11.0,85,0.0,10.5,80,2015-03-10,MUSKIZ,1.8233058655027694,10.340481406628184
10.2,86,0.0,10.5,80,2015-03-10,SANTURCE,1.8233058655027694,10.340481406628184
10.2,86,0.0,10.5,80,2015-03-10,Santurtzi,1.8233058655027694,10.340481406628184
10.3,88,0.0,14.1,315,2015-03-11,ALGORTA_BBIZI2,9.970205614730318,-9.970205614730322
10.6,88,0.0,14.1,315,2015-03-11,BARAKALDO,9.970205614730318,-9.970205614730322
10.2,87,0.0,14.1,315,2015-03-11,BASAURI,9.970205614730318,-9.970205614730322
10.7,88,0.0,14.1,315,2015-03-11,ERANDIO,9.970205614730318,-9.970205614730322
10.6,88,0.0,14.1,315,2015-03-11,MAZARREDO,9.970205614730318,-9.970205614730322
10.8,88,0.0,14.1,315,2015-03-11,MUSKIZ,9.970205614730318,-9.970205614730322
10.1,88,0.0,14.1,315,2015-03-11,SANTURCE,9.970205614730318,-9.970205614730322
10.1,88,0.0,14.1,315,2015-03-11,Santurtzi,9.970205614730318,-9.970205614730322
10.6,85,0.1,13.8,17,2015-03-12,ALGORTA_BBIZI2,13.19700563228989,4.034729525173768
10.9,85,0.1,13.8,17,2015-03-12,BARAKALDO,13.19700563228989,4.034729525173768
10.3,86,0.1,13.8,17,2015-03-12,BASAURI,13.19700563228989,4.034729525173768
11.0,85,0.1,13.8,17,2015-03-12,ERANDIO,13.19700563228989,4.034729525173768
10.9,85,0.1,13.8,17,2015-03-12,MAZARREDO,13.19700563228989,4.034729525173768
11.1,86,0.1,13.8,17,2015-03-12,MUSKIZ,13.19700563228989,4.034729525173768
10.4,85,0.1,13.8,17,2015-03-12,SANTURCE,13.19700563228989,4.034729525173768
10.4,85,0.1,13.8,17,2015-03-12,Santurtzi,13.19700563228989,4.034729525173768
9.6,75,2.7,26.5,303,2015-03-13,ALGORTA_BBIZI2,14.432934427898205,-22.224770050553744
9.9,76,2.7,26.5,303,2015-03-13,BARAKALDO,14.432934427898205,-22.224770050553744
9.5,77,2.7,26.5,303,2015-03-13,BASAURI,14.432934427898205,-22.224770050553744
10.0,76,2.7,26.5,303,2015-03-13,ERANDIO,14.432934427898205,-22.224770050553744
